log_id,machine_id,timestamp,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_minutes,failure_type,machine_failed
LOG_0000935,MCH_L3_03,2023-01-20 11:00:00,300.01,308.23,1672,29.08,53,No Failure,0
LOG_0000936,MCH_L3_03,2023-01-20 11:30:00,299.39,308.56,1480,35.29,2,No Failure,0
LOG_0000937,MCH_L3_04,2023-01-20 12:00:00,299.44,307.73,1437,43.42,203,No Failure,0
LOG_0000938,MCH_L1_03,2023-01-20 12:30:00,302.55,312.3,1596,37.11,174,No Failure,0
LOG_0000939,MCH_L3_03,2023-01-20 13:00:00,295.45,304.88,1447,38.92,29,Heat Dissipation,1
LOG_0000940,MCH_L2_01,2023-01-20 13:30:00,298.71,308.23,1552,43.27,75,No Failure,0
LOG_0000941,MCH_L1_02,2023-01-20 14:00:00,297.78,308.76,1406,41.81,40,Heat Dissipation,1
LOG_0000942,MCH_L1_03,2023-01-20 14:30:00,303.4,313.51,1597,59.75,105,No Failure,0
LOG_0000943,MCH_L1_05,2023-01-20 15:00:00,298.81,309.77,1594,59.35,182,No Failure,0
LOG_0000944,MCH_L3_05,2023-01-20 15:30:00,295.91,307.86,1445,37.37,58,No Failure,0
LOG_0000945,MCH_L2_04,2023-01-20 16:00:00,300.56,313.07,1518,48.77,39,No Failure,0
LOG_0000946,MCH_L1_02,2023-01-20 16:30:00,299.07,308.9,1497,28.17,44,Tool Wear,1
LOG_0000947,MCH_L2_05,2023-01-20 17:00:00,298.61,309.25,1484,48.0,149,No Failure,0
LOG_0000948,MCH_L2_03,2023-01-20 17:30:00,298.35,308.16,1357,44.11,14,No Failure,0
LOG_0000949,MCH_L3_04,2023-01-20 18:00:00,298.25,309.47,1374,32.33,219,No Failure,0
LOG_0000950,MCH_L1_02,2023-01-20 18:30:00,301.77,312.75,1453,49.8,16,No Failure,0
LOG_0000951,MCH_L3_01,2023-01-20 19:00:00,300.56,309.77,1508,31.29,186,No Failure,0
LOG_0000952,MCH_L3_03,2023-01-20 19:30:00,299.51,308.89,1393,38.87,107,No Failure,0
LOG_0000953,MCH_L1_05,2023-01-20 20:00:00,297.25,308.91,1501,41.24,239,No Failure,0
LOG_0000954,MCH_L2_02,2023-01-20 20:30:00,299.58,308.92,1225,25.64,24,No Failure,0
LOG_0000955,MCH_L2_03,2023-01-20 21:00:00,300.65,310.52,1500,41.36,42,No Failure,0
LOG_0000956,MCH_L1_01,2023-01-20 21:30:00,300.75,311.56,1509,32.34,191,No Failure,0
LOG_0000957,MCH_L2_01,2023-01-20 22:00:00,300.4,310.2,1598,36.49,178,No Failure,0
LOG_0000958,MCH_L1_01,2023-01-20 22:30:00,297.69,309.53,1670,39.17,60,No Failure,0
LOG_0000959,MCH_L1_02,2023-01-20 23:00:00,293.99,305.23,1582,25.59,172,No Failure,0
LOG_0000960,MCH_L3_05,2023-01-20 23:30:00,304.5,313.44,1715,35.68,130,No Failure,0
LOG_0000961,MCH_L1_01,2023-01-21 00:00:00,296.73,306.03,1496,38.51,163,No Failure,0
LOG_0000962,MCH_L3_01,2023-01-21 00:30:00,295.09,305.8,1505,36.88,222,No Failure,0
LOG_0000963,MCH_L1_05,2023-01-21 01:00:00,300.33,310.27,1596,31.9,206,Heat Dissipation,1
LOG_0000964,MCH_L2_05,2023-01-21 01:30:00,295.73,303.4,1487,28.49,237,No Failure,0
LOG_0000965,MCH_L3_05,2023-01-21 02:00:00,297.99,306.82,1460,31.34,191,No Failure,0
LOG_0000966,MCH_L2_04,2023-01-21 02:30:00,301.37,311.65,1664,23.53,27,No Failure,0
LOG_0000967,MCH_L2_01,2023-01-21 03:00:00,304.43,315.5,1586,32.8,106,No Failure,0
LOG_0000968,MCH_L3_01,2023-01-21 03:30:00,300.97,312.06,1579,50.44,222,No Failure,0
LOG_0000969,MCH_L3_01,2023-01-21 04:00:00,298.9,311.26,1396,26.87,123,Power Failure,1
LOG_0000970,MCH_L1_01,2023-01-21 04:30:00,299.87,309.04,1613,47.73,172,No Failure,0
LOG_0000971,MCH_L3_03,2023-01-21 05:00:00,295.48,304.71,1509,28.59,83,No Failure,0
LOG_0000972,MCH_L1_01,2023-01-21 05:30:00,298.87,308.84,1381,44.28,236,No Failure,0
LOG_0000973,MCH_L1_02,2023-01-21 06:00:00,298.88,306.87,1583,62.36,148,No Failure,0
LOG_0000974,MCH_L2_04,2023-01-21 06:30:00,300.38,310.38,1356,45.02,26,No Failure,0
LOG_0000975,MCH_L1_03,2023-01-21 07:00:00,304.86,314.63,1211,38.37,82,No Failure,0
LOG_0000976,MCH_L3_05,2023-01-21 07:30:00,295.16,306.11,1283,38.62,99,Power Failure,1
LOG_0000977,MCH_L1_01,2023-01-21 08:00:00,298.98,310.13,1470,47.55,75,No Failure,0
LOG_0000978,MCH_L1_05,2023-01-21 08:30:00,295.42,305.85,1684,43.35,34,No Failure,0
LOG_0000979,MCH_L2_02,2023-01-21 09:00:00,298.74,308.74,1537,42.26,175,No Failure,0
LOG_0000980,MCH_L2_01,2023-01-21 09:30:00,297.84,308.28,1487,36.01,96,No Failure,0
LOG_0000981,MCH_L3_02,2023-01-21 10:00:00,296.26,305.31,1658,42.81,99,No Failure,0
LOG_0000982,MCH_L1_01,2023-01-21 10:30:00,302.28,312.18,1561,24.77,232,No Failure,0
LOG_0000983,MCH_L1_05,2023-01-21 11:00:00,300.64,310.66,1622,34.92,150,No Failure,0
LOG_0000984,MCH_L3_05,2023-01-21 11:30:00,301.99,311.9,1616,55.21,191,No Failure,0
LOG_0000985,MCH_L1_05,2023-01-21 12:00:00,298.67,308.46,1462,47.41,12,No Failure,0
LOG_0000986,MCH_L2_01,2023-01-21 12:30:00,299.82,309.07,1472,38.9,157,No Failure,0
LOG_0000987,MCH_L1_03,2023-01-21 13:00:00,303.99,312.76,1399,30.72,201,No Failure,0
LOG_0000988,MCH_L1_05,2023-01-21 13:30:00,299.99,309.74,1599,57.12,232,No Failure,0
LOG_0000989,MCH_L2_02,2023-01-21 14:00:00,302.02,312.73,1352,34.71,147,No Failure,0
LOG_0000990,MCH_L1_05,2023-01-21 14:30:00,298.46,306.38,1393,31.86,5,No Failure,0
LOG_0000991,MCH_L1_05,2023-01-21 15:00:00,301.79,311.19,1491,41.48,222,No Failure,0
LOG_0000992,MCH_L1_05,2023-01-21 15:30:00,298.63,311.11,1513,35.41,146,No Failure,0
LOG_0000993,MCH_L2_05,2023-01-21 16:00:00,295.26,305.03,1570,22.89,194,Tool Wear,1
LOG_0000994,MCH_L2_05,2023-01-21 16:30:00,299.98,310.16,1495,27.75,73,No Failure,0
LOG_0000995,MCH_L1_03,2023-01-21 17:00:00,298.82,311.03,1456,38.32,9,Power Failure,1
LOG_0000996,MCH_L1_01,2023-01-21 17:30:00,295.94,306.32,1586,30.41,183,No Failure,0
LOG_0000997,MCH_L1_05,2023-01-21 18:00:00,300.48,310.89,1609,26.8,20,No Failure,0
LOG_0000998,MCH_L3_04,2023-01-21 18:30:00,297.77,306.68,1296,27.54,126,No Failure,0
LOG_0000999,MCH_L2_04,2023-01-21 19:00:00,307.73,318.11,1628,38.42,55,No Failure,0
LOG_0001000,MCH_L3_04,2023-01-21 19:30:00,296.34,306.32,1460,38.9,56,No Failure,0
LOG_0001001,MCH_L1_01,2023-01-21 20:00:00,296.97,308.08,1691,47.14,129,No Failure,0
LOG_0001002,MCH_L1_03,2023-01-21 20:30:00,302.17,313.7,1421,29.78,236,No Failure,0
LOG_0001003,MCH_L3_03,2023-01-21 21:00:00,299.67,309.71,1380,38.43,38,No Failure,0
LOG_0001004,MCH_L3_03,2023-01-21 21:30:00,302.12,312.58,1577,34.3,60,No Failure,0
LOG_0001005,MCH_L1_04,2023-01-21 22:00:00,300.95,308.68,1755,44.69,172,No Failure,0
LOG_0001006,MCH_L3_04,2023-01-21 22:30:00,298.54,305.86,1305,40.15,221,No Failure,0
LOG_0001007,MCH_L1_01,2023-01-21 23:00:00,296.55,307.86,1600,42.92,109,No Failure,0
LOG_0001008,MCH_L1_01,2023-01-21 23:30:00,302.68,309.69,1567,50.47,155,No Failure,0
LOG_0001009,MCH_L2_03,2023-01-22 00:00:00,296.78,307.17,1496,41.69,145,No Failure,0
LOG_0001010,MCH_L1_02,2023-01-22 00:30:00,301.4,311.19,1748,49.32,13,No Failure,0
LOG_0001011,MCH_L3_02,2023-01-22 01:00:00,302.3,313.78,1270,28.87,182,No Failure,0
LOG_0001012,MCH_L3_05,2023-01-22 01:30:00,299.68,309.64,1633,27.59,58,No Failure,0
LOG_0001013,MCH_L2_03,2023-01-22 02:00:00,299.24,311.4,1616,51.26,108,No Failure,0
LOG_0001014,MCH_L2_02,2023-01-22 02:30:00,297.54,307.3,1643,42.38,146,No Failure,0
LOG_0001015,MCH_L2_05,2023-01-22 03:00:00,301.16,312.54,1628,45.07,231,No Failure,0
LOG_0001016,MCH_L2_05,2023-01-22 03:30:00,292.39,300.59,1528,49.94,227,No Failure,0
LOG_0001017,MCH_L1_02,2023-01-22 04:00:00,301.79,309.03,1463,33.56,40,No Failure,0
LOG_0001018,MCH_L2_01,2023-01-22 04:30:00,300.3,310.27,1426,34.77,139,No Failure,0
LOG_0001019,MCH_L2_01,2023-01-22 05:00:00,299.44,307.76,1570,46.98,147,No Failure,0
LOG_0001020,MCH_L1_03,2023-01-22 05:30:00,300.61,310.54,1499,37.06,161,No Failure,0
LOG_0001021,MCH_L3_01,2023-01-22 06:00:00,296.57,306.07,1474,35.27,124,No Failure,0
LOG_0001022,MCH_L1_02,2023-01-22 06:30:00,293.97,304.7,1433,29.21,35,No Failure,0
LOG_0001023,MCH_L3_02,2023-01-22 07:00:00,301.17,309.89,1451,47.6,20,No Failure,0
LOG_0001024,MCH_L1_01,2023-01-22 07:30:00,303.29,313.8,1593,35.38,55,No Failure,0
LOG_0001025,MCH_L2_01,2023-01-22 08:00:00,295.65,306.69,1502,47.48,210,Heat Dissipation,1
LOG_0001026,MCH_L3_02,2023-01-22 08:30:00,297.37,307.12,1645,44.2,40,No Failure,0
LOG_0001027,MCH_L1_05,2023-01-22 09:00:00,301.88,312.45,1337,51.84,126,No Failure,0
LOG_0001028,MCH_L3_04,2023-01-22 09:30:00,300.9,309.73,1574,25.63,168,No Failure,0
LOG_0001029,MCH_L3_04,2023-01-22 10:00:00,307.41,316.95,1379,15.62,170,No Failure,0
LOG_0001030,MCH_L3_01,2023-01-22 10:30:00,302.69,311.08,1645,54.91,105,No Failure,0
LOG_0001031,MCH_L2_04,2023-01-22 11:00:00,302.09,314.9,1648,48.6,226,No Failure,0
LOG_0001032,MCH_L1_01,2023-01-22 11:30:00,298.09,309.56,1330,31.29,199,No Failure,0
LOG_0001033,MCH_L3_05,2023-01-22 12:00:00,301.31,313.3,1408,33.01,85,No Failure,0
LOG_0001034,MCH_L3_05,2023-01-22 12:30:00,303.74,315.2,1413,40.4,234,No Failure,0
LOG_0001035,MCH_L2_02,2023-01-22 13:00:00,299.59,308.79,1651,38.28,37,No Failure,0
LOG_0001036,MCH_L3_05,2023-01-22 13:30:00,299.71,307.87,1428,34.36,145,No Failure,0
LOG_0001037,MCH_L1_05,2023-01-22 14:00:00,300.35,309.84,1582,32.8,7,No Failure,0
LOG_0001038,MCH_L1_05,2023-01-22 14:30:00,298.34,308.91,1420,35.92,193,No Failure,0
LOG_0001039,MCH_L3_04,2023-01-22 15:00:00,300.67,310.32,1629,44.19,147,No Failure,0
LOG_0001040,MCH_L1_02,2023-01-22 15:30:00,300.61,307.93,1640,40.14,196,No Failure,0
LOG_0001041,MCH_L3_01,2023-01-22 16:00:00,303.7,314.6,1700,35.83,184,No Failure,0
LOG_0001042,MCH_L1_03,2023-01-22 16:30:00,299.53,307.61,1479,34.32,105,No Failure,0
LOG_0001043,MCH_L2_02,2023-01-22 17:00:00,301.69,311.18,1500,58.22,221,No Failure,0
LOG_0001044,MCH_L2_01,2023-01-22 17:30:00,299.6,311.69,1483,35.1,145,No Failure,0
LOG_0001045,MCH_L3_02,2023-01-22 18:00:00,301.6,311.66,1503,44.43,107,No Failure,0
LOG_0001046,MCH_L1_02,2023-01-22 18:30:00,299.37,310.66,1448,60.94,187,No Failure,0
LOG_0001047,MCH_L2_01,2023-01-22 19:00:00,301.43,311.85,1626,45.87,214,No Failure,0
LOG_0001048,MCH_L1_02,2023-01-22 19:30:00,301.82,310.61,1408,44.03,129,No Failure,0
LOG_0001049,MCH_L1_02,2023-01-22 20:00:00,297.33,308.21,1482,50.5,169,No Failure,0
LOG_0001050,MCH_L1_02,2023-01-22 20:30:00,302.76,312.68,1523,51.83,63,No Failure,0
LOG_0001051,MCH_L3_04,2023-01-22 21:00:00,299.58,307.8,1558,39.77,43,No Failure,0
LOG_0001052,MCH_L3_05,2023-01-22 21:30:00,298.83,306.85,1357,28.71,178,No Failure,0
LOG_0001053,MCH_L3_01,2023-01-22 22:00:00,298.22,308.68,1470,38.68,100,No Failure,0
LOG_0001054,MCH_L1_03,2023-01-22 22:30:00,300.75,313.32,1502,44.93,105,No Failure,0
LOG_0001055,MCH_L3_05,2023-01-22 23:00:00,299.99,308.7,1596,37.07,223,No Failure,0
LOG_0001056,MCH_L1_02,2023-01-22 23:30:00,300.93,309.78,1474,38.03,64,No Failure,0
LOG_0001057,MCH_L1_04,2023-01-23 00:00:00,300.98,311.46,1487,53.76,230,No Failure,0
LOG_0001058,MCH_L2_04,2023-01-23 00:30:00,301.52,309.94,1516,46.68,64,No Failure,0
LOG_0001059,MCH_L2_01,2023-01-23 01:00:00,306.94,319.76,1625,45.02,117,No Failure,0
LOG_0001060,MCH_L1_01,2023-01-23 01:30:00,300.1,309.06,1253,31.2,123,No Failure,0
LOG_0001061,MCH_L2_03,2023-01-23 02:00:00,298.16,307.56,1512,37.91,181,No Failure,0
LOG_0001062,MCH_L3_05,2023-01-23 02:30:00,294.95,303.98,1640,43.25,107,No Failure,0
LOG_0001063,MCH_L3_02,2023-01-23 03:00:00,297.01,308.13,1400,45.54,94,No Failure,0
LOG_0001064,MCH_L3_04,2023-01-23 03:30:00,303.09,315.68,1409,53.5,166,No Failure,0
LOG_0001065,MCH_L2_02,2023-01-23 04:00:00,301.8,310.96,1646,45.69,135,No Failure,0
LOG_0001066,MCH_L2_05,2023-01-23 04:30:00,296.63,307.67,1458,35.42,66,No Failure,0
LOG_0001067,MCH_L1_03,2023-01-23 05:00:00,306.16,314.59,1461,55.99,110,No Failure,0
LOG_0001068,MCH_L1_01,2023-01-23 05:30:00,300.82,311.97,1533,37.64,75,No Failure,0
LOG_0001069,MCH_L1_05,2023-01-23 06:00:00,301.15,313.26,1141,47.79,225,No Failure,0
LOG_0001070,MCH_L3_03,2023-01-23 06:30:00,305.61,317.35,1281,35.1,48,No Failure,0
LOG_0001071,MCH_L1_04,2023-01-23 07:00:00,304.35,314.51,1569,33.39,216,Heat Dissipation,1
LOG_0001072,MCH_L2_05,2023-01-23 07:30:00,301.95,310.71,1470,28.49,163,No Failure,0
LOG_0001073,MCH_L2_03,2023-01-23 08:00:00,302.07,312.07,1480,29.09,6,No Failure,0
LOG_0001074,MCH_L1_01,2023-01-23 08:30:00,302.31,311.94,1421,35.97,14,No Failure,0
LOG_0001075,MCH_L2_05,2023-01-23 09:00:00,299.4,308.86,1467,51.12,84,No Failure,0
LOG_0001076,MCH_L1_01,2023-01-23 09:30:00,300.72,310.97,1643,42.23,152,No Failure,0
LOG_0001077,MCH_L3_02,2023-01-23 10:00:00,301.44,311.36,1515,24.9,239,No Failure,0
LOG_0001078,MCH_L1_04,2023-01-23 10:30:00,299.68,310.53,1627,47.06,184,No Failure,0
LOG_0001079,MCH_L2_03,2023-01-23 11:00:00,297.59,308.45,1481,39.96,37,No Failure,0
LOG_0001080,MCH_L1_05,2023-01-23 11:30:00,299.33,309.25,1502,52.89,36,No Failure,0
LOG_0001081,MCH_L1_02,2023-01-23 12:00:00,297.53,308.05,1539,35.82,121,No Failure,0
LOG_0001082,MCH_L2_01,2023-01-23 12:30:00,300.16,311.75,1563,32.31,15,No Failure,0
LOG_0001083,MCH_L1_05,2023-01-23 13:00:00,295.55,304.91,1398,54.73,0,No Failure,0
LOG_0001084,MCH_L1_02,2023-01-23 13:30:00,300.85,310.87,1496,48.53,174,No Failure,0
LOG_0001085,MCH_L3_03,2023-01-23 14:00:00,295.92,304.69,1418,25.47,179,No Failure,0
LOG_0001086,MCH_L3_04,2023-01-23 14:30:00,298.99,309.57,1681,43.07,36,No Failure,0
LOG_0001087,MCH_L3_01,2023-01-23 15:00:00,301.26,311.5,1293,25.49,44,Heat Dissipation,1
LOG_0001088,MCH_L3_01,2023-01-23 15:30:00,301.98,312.53,1570,48.12,141,No Failure,0
LOG_0001089,MCH_L3_01,2023-01-23 16:00:00,301.68,310.49,1407,30.54,184,No Failure,0
LOG_0001090,MCH_L1_03,2023-01-23 16:30:00,300.8,311.72,1363,29.34,161,No Failure,0
LOG_0001091,MCH_L3_05,2023-01-23 17:00:00,297.2,307.32,1463,51.79,193,Heat Dissipation,1
LOG_0001092,MCH_L2_04,2023-01-23 17:30:00,302.45,313.69,1654,43.52,158,No Failure,0
LOG_0001093,MCH_L2_02,2023-01-23 18:00:00,297.26,306.73,1422,46.25,82,No Failure,0
LOG_0001094,MCH_L2_02,2023-01-23 18:30:00,302.74,313.56,1283,35.89,210,No Failure,0
LOG_0001095,MCH_L3_05,2023-01-23 19:00:00,301.57,312.1,1386,39.31,171,No Failure,0
LOG_0001096,MCH_L3_01,2023-01-23 19:30:00,303.4,315.23,1514,53.33,22,No Failure,0
LOG_0001097,MCH_L2_01,2023-01-23 20:00:00,300.06,309.92,1305,42.73,93,No Failure,0
LOG_0001098,MCH_L2_03,2023-01-23 20:30:00,297.95,307.28,1586,59.81,80,No Failure,0
LOG_0001099,MCH_L1_04,2023-01-23 21:00:00,296.77,306.18,1310,38.34,65,No Failure,0
LOG_0001100,MCH_L2_03,2023-01-23 21:30:00,297.05,305.72,1442,48.16,138,No Failure,0
LOG_0001101,MCH_L1_04,2023-01-23 22:00:00,295.91,305.31,1598,49.43,176,No Failure,0
LOG_0001102,MCH_L2_03,2023-01-23 22:30:00,302.36,309.55,1439,41.67,205,No Failure,0
LOG_0001103,MCH_L2_04,2023-01-23 23:00:00,302.67,314.31,1338,51.58,232,No Failure,0
LOG_0001104,MCH_L1_03,2023-01-23 23:30:00,301.38,313.7,1489,35.45,57,No Failure,0
LOG_0001105,MCH_L1_03,2023-01-24 00:00:00,299.92,309.74,1440,47.33,28,Heat Dissipation,1
LOG_0001106,MCH_L3_01,2023-01-24 00:30:00,305.15,315.68,1645,31.17,82,No Failure,0
LOG_0001107,MCH_L3_03,2023-01-24 01:00:00,299.75,309.95,1598,29.26,219,No Failure,0
LOG_0001108,MCH_L1_02,2023-01-24 01:30:00,300.55,308.97,1560,40.33,178,No Failure,0
LOG_0001109,MCH_L3_03,2023-01-24 02:00:00,299.88,311.11,1502,38.91,128,No Failure,0
LOG_0001110,MCH_L2_05,2023-01-24 02:30:00,299.15,310.56,1473,30.59,132,No Failure,0
LOG_0001111,MCH_L1_03,2023-01-24 03:00:00,301.58,310.33,1473,46.5,114,No Failure,0
LOG_0001112,MCH_L1_03,2023-01-24 03:30:00,298.42,308.82,1294,53.27,33,No Failure,0
LOG_0001113,MCH_L1_05,2023-01-24 04:00:00,298.25,307.93,1500,37.25,124,No Failure,0
LOG_0001114,MCH_L1_05,2023-01-24 04:30:00,301.7,313.13,1404,48.85,77,No Failure,0
LOG_0001115,MCH_L1_02,2023-01-24 05:00:00,298.76,308.66,1489,34.6,18,No Failure,0
LOG_0001116,MCH_L3_02,2023-01-24 05:30:00,300.33,310.26,1506,38.3,87,No Failure,0
LOG_0001117,MCH_L2_05,2023-01-24 06:00:00,299.15,311.34,1441,39.58,167,No Failure,0
LOG_0001118,MCH_L3_03,2023-01-24 06:30:00,299.97,308.43,1611,47.09,80,No Failure,0
LOG_0001119,MCH_L2_01,2023-01-24 07:00:00,298.32,308.62,1371,39.31,193,No Failure,0
LOG_0001120,MCH_L1_05,2023-01-24 07:30:00,298.4,308.51,1440,23.02,94,No Failure,0
LOG_0001121,MCH_L2_01,2023-01-24 08:00:00,297.95,307.23,1460,50.2,208,No Failure,0
LOG_0001122,MCH_L1_01,2023-01-24 08:30:00,302.11,314.56,1638,40.97,191,Power Failure,1
LOG_0001123,MCH_L1_05,2023-01-24 09:00:00,300.43,310.83,1503,20.47,71,No Failure,0
LOG_0001124,MCH_L2_04,2023-01-24 09:30:00,302.3,313.11,1497,52.07,237,Overstrain,1
LOG_0001125,MCH_L3_02,2023-01-24 10:00:00,302.56,313.54,1604,52.53,144,No Failure,0
LOG_0001126,MCH_L2_05,2023-01-24 10:30:00,298.85,308.46,1437,30.83,37,No Failure,0
LOG_0001127,MCH_L3_04,2023-01-24 11:00:00,302.2,313.69,1605,27.95,217,No Failure,0
LOG_0001128,MCH_L1_02,2023-01-24 11:30:00,299.96,311.21,1547,49.71,170,No Failure,0
LOG_0001129,MCH_L1_01,2023-01-24 12:00:00,299.6,309.45,1648,49.73,39,No Failure,0
LOG_0001130,MCH_L3_04,2023-01-24 12:30:00,303.13,314.26,1454,44.1,172,No Failure,0
LOG_0001131,MCH_L2_05,2023-01-24 13:00:00,301.38,312.87,1464,36.21,167,No Failure,0
LOG_0001132,MCH_L3_03,2023-01-24 13:30:00,299.12,310.07,1517,33.27,198,No Failure,0
LOG_0001133,MCH_L3_01,2023-01-24 14:00:00,301.22,310.22,1492,45.1,119,No Failure,0
LOG_0001134,MCH_L2_04,2023-01-24 14:30:00,296.84,306.73,1592,34.55,87,No Failure,0
LOG_0001135,MCH_L2_05,2023-01-24 15:00:00,300.62,311.19,1474,34.6,221,No Failure,0
LOG_0001136,MCH_L2_04,2023-01-24 15:30:00,296.25,306.55,1372,46.66,89,No Failure,0
LOG_0001137,MCH_L3_05,2023-01-24 16:00:00,297.54,306.65,1662,48.35,29,Heat Dissipation,1
LOG_0001138,MCH_L2_04,2023-01-24 16:30:00,301.46,311.12,1729,52.76,162,No Failure,0
LOG_0001139,MCH_L2_01,2023-01-24 17:00:00,293.32,303.74,1311,24.53,193,No Failure,0
LOG_0001140,MCH_L3_05,2023-01-24 17:30:00,304.51,312.7,1557,35.76,171,No Failure,0
LOG_0001141,MCH_L2_03,2023-01-24 18:00:00,302.09,312.11,1589,37.1,131,No Failure,0
LOG_0001142,MCH_L3_04,2023-01-24 18:30:00,295.4,306.24,1529,39.85,191,No Failure,0
LOG_0001143,MCH_L3_01,2023-01-24 19:00:00,306.0,316.34,1688,29.19,132,No Failure,0
LOG_0001144,MCH_L3_05,2023-01-24 19:30:00,306.69,315.66,1338,44.82,175,Overstrain,1
LOG_0001145,MCH_L3_03,2023-01-24 20:00:00,299.55,308.73,1432,56.06,65,No Failure,0
LOG_0001146,MCH_L1_01,2023-01-24 20:30:00,297.68,309.46,1512,29.87,94,No Failure,0
LOG_0001147,MCH_L2_05,2023-01-24 21:00:00,304.22,313.09,1610,41.6,26,Tool Wear,1
LOG_0001148,MCH_L1_04,2023-01-24 21:30:00,299.14,310.56,1644,50.67,151,No Failure,0
LOG_0001149,MCH_L1_01,2023-01-24 22:00:00,300.4,309.65,1355,37.98,55,No Failure,0
LOG_0001150,MCH_L2_03,2023-01-24 22:30:00,303.04,314.4,1286,33.77,44,No Failure,0
LOG_0001151,MCH_L1_01,2023-01-24 23:00:00,299.62,310.27,1593,41.51,67,No Failure,0
LOG_0001152,MCH_L1_03,2023-01-24 23:30:00,299.4,308.98,1513,46.24,155,No Failure,0
LOG_0001153,MCH_L3_03,2023-01-25 00:00:00,296.82,304.7,1519,29.26,4,No Failure,0
LOG_0001154,MCH_L1_04,2023-01-25 00:30:00,298.42,308.9,1596,48.81,218,No Failure,0
LOG_0001155,MCH_L3_05,2023-01-25 01:00:00,299.35,309.57,1402,38.19,107,No Failure,0
LOG_0001156,MCH_L3_05,2023-01-25 01:30:00,296.9,307.4,1471,34.33,46,No Failure,0
LOG_0001157,MCH_L3_05,2023-01-25 02:00:00,297.13,307.78,1562,26.97,132,No Failure,0
LOG_0001158,MCH_L2_03,2023-01-25 02:30:00,300.08,308.5,1385,34.45,4,No Failure,0
LOG_0001159,MCH_L2_01,2023-01-25 03:00:00,295.38,305.85,1434,34.84,175,No Failure,0
LOG_0001160,MCH_L3_04,2023-01-25 03:30:00,297.8,308.69,1512,29.84,120,No Failure,0
LOG_0001161,MCH_L2_05,2023-01-25 04:00:00,304.86,315.74,1562,44.03,72,No Failure,0
LOG_0001162,MCH_L3_02,2023-01-25 04:30:00,299.14,307.64,1326,41.25,46,No Failure,0
LOG_0001163,MCH_L2_02,2023-01-25 05:00:00,298.82,310.21,1580,48.34,189,No Failure,0
LOG_0001164,MCH_L3_04,2023-01-25 05:30:00,299.13,309.64,1552,46.08,154,No Failure,0
LOG_0001165,MCH_L2_03,2023-01-25 06:00:00,299.16,309.83,1398,34.56,3,No Failure,0
LOG_0001166,MCH_L1_02,2023-01-25 06:30:00,301.44,310.37,1769,37.33,176,No Failure,0
LOG_0001167,MCH_L3_03,2023-01-25 07:00:00,301.26,312.17,1385,33.66,215,No Failure,0
LOG_0001168,MCH_L2_05,2023-01-25 07:30:00,299.02,306.95,1588,26.43,90,No Failure,0
LOG_0001169,MCH_L3_04,2023-01-25 08:00:00,299.47,308.45,1533,43.26,64,No Failure,0
LOG_0001170,MCH_L3_01,2023-01-25 08:30:00,303.28,314.8,1450,41.41,95,No Failure,0
LOG_0001171,MCH_L2_03,2023-01-25 09:00:00,296.22,307.07,1510,34.83,79,No Failure,0
LOG_0001172,MCH_L1_03,2023-01-25 09:30:00,299.86,310.21,1564,46.85,86,No Failure,0
LOG_0001173,MCH_L2_02,2023-01-25 10:00:00,300.34,311.47,1842,37.11,219,No Failure,0
LOG_0001174,MCH_L1_03,2023-01-25 10:30:00,298.06,309.28,1326,50.48,60,No Failure,0
LOG_0001175,MCH_L3_05,2023-01-25 11:00:00,299.71,310.62,1174,38.69,147,No Failure,0
LOG_0001176,MCH_L2_02,2023-01-25 11:30:00,297.72,307.46,1378,28.99,208,No Failure,0
LOG_0001177,MCH_L3_04,2023-01-25 12:00:00,301.59,310.54,1496,52.94,99,No Failure,0
LOG_0001178,MCH_L3_01,2023-01-25 12:30:00,296.65,305.85,1579,43.11,118,Power Failure,1
LOG_0001179,MCH_L3_05,2023-01-25 13:00:00,302.66,314.35,1511,31.95,108,No Failure,0
LOG_0001180,MCH_L3_02,2023-01-25 13:30:00,299.82,308.29,1481,36.58,135,No Failure,0
LOG_0001181,MCH_L3_03,2023-01-25 14:00:00,298.88,309.47,1684,32.95,81,No Failure,0
LOG_0001182,MCH_L1_02,2023-01-25 14:30:00,297.49,308.08,1405,48.43,12,No Failure,0
LOG_0001183,MCH_L2_05,2023-01-25 15:00:00,302.58,314.34,1699,22.3,200,No Failure,0
LOG_0001184,MCH_L2_01,2023-01-25 15:30:00,298.37,308.96,1574,42.37,164,No Failure,0
LOG_0001185,MCH_L1_03,2023-01-25 16:00:00,297.08,306.57,1679,25.4,221,No Failure,0
LOG_0001186,MCH_L1_03,2023-01-25 16:30:00,302.63,312.14,1386,23.97,42,No Failure,0
LOG_0001187,MCH_L3_05,2023-01-25 17:00:00,297.74,307.73,1457,43.49,91,Heat Dissipation,1
LOG_0001188,MCH_L2_04,2023-01-25 17:30:00,299.76,311.12,1324,29.71,237,No Failure,0
LOG_0001189,MCH_L2_02,2023-01-25 18:00:00,302.05,313.02,1536,45.93,183,Tool Wear,1
LOG_0001190,MCH_L1_05,2023-01-25 18:30:00,300.39,309.09,1538,48.2,177,No Failure,0
